LikeID,UserID,PostID,CommentID
71767,237,,
71768,2272,,8166
71769,569,5876,
71770,1884,9143,
71771,4369,,49327
71772,1384,15761,38917
71773,4833,,
71774,3029,,
71775,274,19143,
71776,669,,5243
71777,2634,17616,
71778,3879,,42910
71779,4660,8567,3732
71780,2832,19297,31817
71781,2619,,
71782,4889,,
71783,1817,,42829
71784,2220,1132,20771
71785,2556,,
71786,806,2342,
71787,4088,,
71788,68,15536,9460
71789,132,,26001
71790,3964,623,15483
71791,150,,17942
71792,3673,11908,
71793,3866,,26338
71794,4472,16294,
71795,2551,,
71796,4,6115,17083
71797,3762,,
71798,2881,,
71799,293,15494,
71800,3162,,4366
71801,30,,
71802,389,2098,49399
71803,945,,8757
71804,3507,2656,
71805,4025,,
71806,74,9584,
71807,1491,,9603
71808,1786,,13363
71809,2488,,15242
71810,2835,,17624
71811,2246,,34756
71812,1675,1030,231
71813,474,13257,
71814,2188,,
71815,1661,9479,
71816,4506,3253,
71817,4633,,
71818,222,15230,
71819,2727,6392,
71820,1940,9393,
71821,1090,4648,
71822,308,,
71823,3076,,11606
71824,4003,8616,
71825,1522,,42511
71826,4027,,45529
71827,3609,6862,
71828,3923,11780,7562
71829,1797,,2140
71830,2101,,
71831,394,206,
71832,3244,14038,16883
71833,3714,,8779
71834,4917,,33422
71835,4999,14094,
71836,1317,1363,
71837,945,,45828
71838,3368,,
71839,1162,,
71840,2681,12001,40887
71841,1557,4914,622
71842,1608,,
71843,2520,,
71844,679,,42373
71845,466,16339,
71846,2164,13440,44682
71847,2555,3486,8317
71848,1254,,
71849,1616,12887,
71850,3795,15379,
71851,994,,
71852,292,,
71853,3460,348,
71854,380,3741,
71855,2455,,
71856,2152,,49377
71857,1112,4026,
71858,4341,16731,
71859,439,11596,
71860,1895,,
71861,2272,16140,
71862,3933,,47924
71863,26,13485,
71864,490,,22654
71865,516,,22208
71866,496,,
71867,2638,,
71868,2175,,
71869,4889,11777,
71870,3428,,31254
71871,1630,14380,
71872,1236,,
71873,1722,,
71874,871,7622,
71875,3535,,
71876,2000,,24587
71877,4687,,
71878,3288,18521,31773
71879,3090,,46662
71880,1114,9320,41000
71881,4766,,
71882,1410,8331,
71883,4612,,
71884,616,,7027
71885,2479,,48470
71886,1986,15683,
71887,4013,,
71888,3791,18455,
71889,1751,,
71890,2557,,12459
71891,3238,,
71892,1163,,
71893,4061,,
71894,159,4980,
71895,1322,12769,40793
71896,2672,,42070
71897,526,5219,31310
71898,4610,,
71899,382,19312,
71900,1362,,
71901,208,9788,
71902,369,5385,47308
71903,2492,,42009
71904,2588,,37225
71905,993,,
71906,3694,,30131
71907,4853,,
71908,3810,,39270
71909,776,16343,
71910,2692,,
71911,2271,,34817
71912,3422,,39472
71913,3891,,44794
71914,52,,
71915,1579,,32280
71916,3812,6394,21939
71917,1411,,18840
71918,3090,,
71919,4414,,
71920,594,,17407
71921,2263,4774,18786
71922,250,,38472
71923,4205,1193,5287
71924,4356,1824,31892
71925,1519,,
71926,471,19558,
71927,494,,
71928,4145,,
71929,4007,17846,10376
71930,4798,11127,31032
71931,1705,6822,
71932,1546,2770,
71933,1100,,26773
71934,8,,43989
71935,1495,4995,
71936,3449,19833,30056
71937,4671,,
71938,4802,18627,
71939,1570,15329,
71940,3990,,
71941,2111,1626,
71942,1890,9309,24920
71943,2827,12157,26564
71944,443,2610,
71945,3589,6800,21654
71946,2424,,
71947,4899,,
71948,158,3394,36398
71949,2896,14493,
71950,229,1269,32149
71951,3736,,
71952,4980,4259,
71953,2832,2935,
71954,2748,5773,38370
71955,1559,15556,
71956,862,,31345
71957,3649,,10394
71958,776,13376,48190
71959,1559,,45964
71960,534,,4352
71961,2744,2845,
71962,1169,11434,
71963,2670,,877
71964,412,4278,18216
71965,1956,9790,
71966,2276,8350,39612
71967,3682,,
71968,4791,,32496
71969,403,,15607
71970,4967,,
71971,3109,,22146
71972,1754,5227,2050
71973,1602,10046,27058
71974,1529,5087,553
71975,3442,345,
71976,3368,,18973
71977,352,15641,
71978,918,,6890
71979,2995,3476,
71980,1844,1094,30242
71981,4857,,
71982,4971,9008,16036
71983,4098,5508,
71984,163,,
71985,1681,11512,
71986,16,8909,
71987,2467,13942,45877
71988,4928,11506,8265
71989,1281,,40175
71990,2776,7208,
71991,1274,10057,21222
71992,3145,,
71993,3907,13326,
71994,683,,
71995,2194,,
71996,971,,
71997,1150,6360,
71998,2100,17979,
71999,2217,19045,29316
72000,2247,,33973
72001,1260,,37742
72002,3241,,
72003,1170,19759,5742
72004,225,,
72005,2369,13213,49487
72006,4863,,31579
72007,2165,,16828
72008,2204,9376,
72009,841,,3501
72010,2454,5681,
72011,3940,,45970
72012,370,,30704
72013,85,14014,
72014,1196,,
72015,3794,13678,264
72016,2513,14550,
72017,460,5135,
72018,2528,4762,22345
72019,1431,,
72020,4365,,
72021,2946,13727,
72022,654,,1509
72023,1327,,
72024,1125,,
72025,4134,17303,
72026,2922,5530,
72027,3995,18060,30770
72028,14,,
72029,1115,15292,25878
72030,2422,9850,
72031,4423,,40607
72032,158,8568,
72033,4855,,
72034,4052,,
72035,3967,,
72036,3915,,
72037,3917,,34549
72038,1538,,
72039,3218,17847,
72040,2760,11519,
72041,2615,,
72042,3518,,
72043,3822,8986,34270
72044,4068,11754,3232
72045,4425,,
72046,2001,16014,31783
72047,524,,
72048,169,18963,30901
72049,3930,,
72050,2520,,
72051,4666,,31282
72052,4329,,14322
72053,1205,12396,21571
72054,1094,,39128
72055,825,9253,
72056,2728,6945,
72057,2803,,12437
72058,550,,20701
72059,4241,,
72060,2564,,
72061,2898,3654,6147
72062,1665,2441,3732
72063,1724,,
72064,1322,,35638
72065,4650,,27569
72066,2348,,
72067,3691,,19216
72068,2968,5214,4635
72069,3951,,
72070,4588,,25552
72071,4328,,
72072,63,,
72073,1638,12630,
72074,1084,18851,41353
72075,4894,9366,3130
72076,2303,,
72077,673,,
72078,2139,,49335
72079,1466,16393,48782
72080,4128,9344,41184
72081,1499,,13471
72082,2686,11349,
72083,1819,10207,38689
72084,2123,,16184
72085,3964,8019,44934
72086,4861,13567,
72087,4012,4070,16350
72088,1666,4585,32043
72089,1305,2300,514
72090,623,,
72091,2949,15449,
72092,3806,16617,
72093,2687,15414,2959
72094,3255,8148,
72095,440,14852,
72096,4087,,
72097,2330,,7317
72098,2382,9794,
72099,4971,7940,
72100,3970,,6236
72101,4325,14578,
72102,642,,4621
72103,4148,1131,41299
72104,3355,4160,
72105,4787,17753,
72106,3989,9923,32894
72107,2226,,
72108,4332,,
72109,719,,
72110,2152,11622,
72111,3799,,
72112,1720,,
72113,4347,309,18309
72114,3866,18320,3194
72115,446,580,
72116,4834,,1554
72117,3373,11647,
72118,1324,17126,3433
72119,4829,18633,
72120,3622,7201,
72121,194,15740,36194
72122,3885,3778,43344
72123,252,,
72124,3915,1146,20405
72125,4162,5921,41666
72126,2653,15495,11194
72127,280,,48325
72128,1917,,
72129,365,12412,7634
72130,1636,13886,
72131,3266,,42554
72132,3822,,
72133,3632,,
72134,1113,,34334
72135,4080,,15831
72136,3794,,528
72137,3953,19200,
72138,2398,11819,
72139,661,,
72140,2782,,
72141,4510,15120,18700
72142,3590,6358,
72143,4967,8339,32060
72144,3505,,
72145,2656,12013,
72146,1189,14250,
72147,4849,10659,
72148,1029,2805,48622
72149,2915,15544,
72150,1793,5239,31441
72151,1411,,
72152,2349,,32275
72153,4547,,
72154,4692,6705,16225
72155,4639,15355,6848
72156,727,,46617
72157,184,9632,31046
72158,386,7172,
72159,154,,
72160,2317,19767,39981
72161,1535,6861,45345
72162,4959,,
72163,1427,11640,19457
72164,400,,
72165,1168,,8757
72166,2056,3984,21111
72167,3329,16398,
72168,2031,792,
72169,526,12203,
72170,4625,,
72171,4477,,6163
72172,181,,25502
72173,204,18639,6011
72174,3022,,
72175,3391,,42642
72176,4243,,
72177,22,,
72178,2337,16421,40095
72179,4922,,29653
72180,4319,10164,2692
72181,894,18657,10810
72182,2746,,4790
72183,4548,6739,
72184,3814,3830,34872
72185,2833,,
72186,748,,
72187,1716,,
72188,4275,,
72189,3152,,
72190,1446,,
72191,4473,,
72192,4012,,
72193,4902,,
72194,1246,17362,2401
72195,452,,
72196,368,,
72197,2129,,
72198,4617,,40809
72199,3402,,12521
72200,4061,19171,
72201,3334,,
72202,4680,,
72203,3880,,
72204,4725,10754,27467
72205,120,,
72206,2122,,
72207,1530,,
72208,2423,,30038
72209,2530,16769,40512
72210,2605,,
72211,653,,
72212,3230,18314,12847
72213,2983,8034,35900
72214,4634,6855,
72215,2385,,40456
72216,4058,,
72217,296,,
72218,3615,,29826
72219,102,,
72220,394,19074,15033
72221,1755,11480,39594
72222,2367,,43601
72223,2916,,37146
72224,4634,17821,186
72225,1274,3698,3108
72226,2267,,32127
72227,1355,,
72228,2455,19763,5918
72229,1605,,48927
72230,633,,45681
72231,3050,19315,
72232,378,,
72233,1399,,31784
72234,533,,48398
72235,703,3292,17608
72236,1327,,
72237,4321,,25731
72238,2881,,6590
72239,1762,1239,
72240,2651,3082,
72241,1218,6904,32568
72242,2129,1440,
72243,559,,21809
72244,2386,,22773
72245,91,10217,
72246,2812,,
72247,569,,18546
72248,1984,3489,
72249,2312,10286,6099
72250,3735,15846,3502
72251,1977,,9746
72252,2446,11068,24867
72253,3497,207,
72254,3189,,12330
72255,56,,26153
72256,979,,35153
72257,4934,17746,
72258,294,,10170
72259,3071,8262,
72260,4635,,
72261,2757,2296,
72262,3054,9982,47178
72263,493,,10175
72264,4162,6439,
72265,912,4301,30477
72266,3585,9672,
72267,4605,,15347
72268,3616,14357,23891
72269,1099,,24898
72270,2984,,21821
72271,3845,11686,26902
72272,1734,,16008
72273,2988,14233,37427
72274,482,16094,
72275,2456,,
72276,144,,
72277,1671,1038,12510
72278,918,572,
72279,1982,11119,43367
72280,1129,6456,5881
72281,3667,,
72282,2716,15818,
72283,1802,,3474
72284,3816,,
72285,582,,
72286,679,16372,26086
72287,3765,,
72288,3741,,
72289,2599,7611,
72290,1174,,45062
72291,1805,,44538
72292,3453,,
72293,3030,,
72294,4922,,43448
72295,3301,4651,
72296,3255,3126,7591
72297,2911,,10748
72298,1959,7543,12747
72299,884,15354,
72300,4672,19863,45430
72301,744,15044,31158
72302,4027,5982,
72303,4187,,
72304,1198,,3292
72305,3095,7559,38358
72306,1915,,
72307,3298,8608,30837
72308,1623,,6326
72309,3046,,23076
72310,963,8170,36905
72311,3139,3492,
72312,4870,6507,
72313,432,,36195
72314,560,601,29729
72315,3473,1490,
72316,1675,13842,
72317,626,18763,43272
72318,3413,6678,
72319,4092,,28215
72320,4399,,40421
72321,3280,16395,
72322,1312,14310,
72323,2378,14089,
72324,4100,492,4060
72325,3466,1263,
72326,231,,
72327,3155,11746,44853
72328,4204,,
72329,2131,,
72330,1241,8928,20614
72331,2053,,35053
72332,2047,4296,
72333,4807,,
72334,1393,,
72335,2616,,
72336,1024,,31552
72337,2064,,
72338,3605,,48206
72339,4578,,44233
72340,4686,,
72341,894,12930,24989
72342,182,,
72343,1237,,23435
72344,3888,,
72345,1592,10686,
72346,4983,11458,
72347,119,,
72348,3411,2836,
72349,835,,24727
72350,973,5526,28752
72351,2151,1299,
72352,4775,11970,
72353,2376,9949,14443
72354,4441,8240,15387
72355,491,10214,38802
72356,2190,9302,
72357,278,,
72358,3033,3169,
72359,291,,
72360,266,2727,
72361,3889,,
72362,4680,,
72363,50,2444,
72364,820,,25148
72365,2445,,33110
72366,94,,
72367,3292,15255,
72368,19,,
72369,2943,16188,35156
72370,3938,4324,17465
72371,907,,
72372,3147,11959,19058
72373,2992,,6308
72374,541,740,45944
72375,2612,,
72376,4403,,
72377,677,,37511
72378,2582,12832,36651
72379,954,,
72380,370,,
72381,831,2185,
72382,4340,7259,
72383,566,5475,
72384,646,,42056
72385,251,,
72386,855,4736,
72387,3587,18352,
72388,3101,,
72389,687,,10093
72390,4645,,49859
72391,936,,11280
72392,4781,1175,24639
72393,822,17246,
72394,15,,
72395,1879,19894,
72396,2949,5947,
72397,1762,,
72398,896,,
72399,4497,8407,
72400,4927,,
72401,4935,,
72402,3014,5486,
72403,3190,,
72404,3837,,29657
72405,1951,,
72406,2423,,9559
72407,297,19065,19354
72408,1445,,26495
72409,3887,,
72410,4136,,
72411,3763,,9756
72412,4898,,
72413,763,,
72414,4415,12450,24324
72415,2658,4822,7989
72416,1385,1836,
72417,4783,,12467
72418,1644,,29267
72419,2204,,27135
72420,2188,15401,
72421,2110,,2141
72422,3580,,26122
72423,1969,19433,48638
72424,3031,2851,34821
72425,4380,2414,5314
72426,1803,13384,1041
72427,4322,13027,36848
72428,1897,,
72429,239,3070,
72430,2412,10639,34378
72431,897,3924,
72432,3245,18581,23673
72433,3240,,
72434,939,,45936
72435,4979,,
72436,1742,,
72437,3266,345,37363
72438,388,1041,891
72439,4029,939,11223
72440,3473,19603,32696
72441,3355,,33851
72442,1279,,
72443,1009,4318,
72444,808,5721,
72445,2194,3845,45023
72446,27,,31390
72447,444,,
72448,4715,13857,
72449,4608,,
72450,340,,
72451,2080,,41405
72452,997,,
72453,2384,9069,16668
72454,4821,16021,24289
72455,1414,936,
72456,4219,,37951
72457,518,17537,13188
72458,3940,19282,
72459,1333,,34189
72460,4256,12209,
72461,725,8180,
72462,2423,,43180
72463,1938,,3836
72464,366,3881,
72465,4325,,13169
72466,765,,
72467,4364,,41983
72468,1694,,40382
72469,3648,4234,20969
72470,3272,,
72471,2064,,43930
72472,4426,,
72473,2222,,15855
72474,1130,4830,
72475,3929,,
72476,3641,14735,
72477,1769,,24871
72478,1368,,21110
72479,143,2159,
72480,4003,12049,
72481,3372,,8410
72482,675,,45305
72483,1449,,
72484,2308,,
72485,4978,,44798
72486,1415,,
72487,813,,37471
72488,3229,,
72489,1135,,
72490,1417,19310,
72491,3214,18855,
72492,4730,475,16268
72493,4109,13254,
72494,1801,,26314
72495,678,19333,21080
72496,2407,6390,9662
72497,1623,,26721
72498,747,,45692
72499,3751,,
72500,1907,,
72501,2378,633,
72502,1991,16941,
72503,2926,,
72504,4666,,6046
72505,2494,17131,
72506,2735,,
72507,400,,11589
72508,3729,15596,
72509,4136,11475,6503
72510,57,9584,
72511,3584,,26205
72512,4193,,12177
72513,1513,17531,18079
72514,717,,42410
72515,4765,9037,
72516,4985,,
72517,3659,13411,12181
72518,3601,18886,39639
72519,914,17735,
72520,188,184,
72521,4340,5986,
72522,4315,,
72523,3676,,15832
72524,266,,10439
72525,4931,3737,
72526,2216,,
72527,1352,12805,35734
72528,917,17579,19477
72529,2097,2305,
72530,2045,,
72531,2314,,26061
72532,4587,,36451
72533,1051,,
72534,215,,
72535,2120,269,
72536,956,6554,41871
72537,1898,15402,
72538,237,2643,31682
72539,1840,,
72540,3630,17947,
72541,2637,16798,44273
72542,2735,15502,
72543,3249,7593,44125
72544,502,,
72545,3558,,3505
72546,3002,19032,1188
72547,4456,12163,39013
72548,4354,,
72549,2753,9995,48839
72550,3662,7756,3621
72551,4534,19314,17866
72552,3280,11454,
72553,731,,
72554,3649,,44903
72555,4471,,
72556,3086,3091,41012
72557,31,8790,2313
72558,4311,5472,
72559,3154,,8708
72560,1594,,44
72561,2246,,
72562,3458,8602,
72563,1516,,
72564,1273,,
72565,3014,,
72566,4811,11347,1955
72567,3618,,39483
72568,158,16603,40741
72569,2920,1610,
72570,2873,,
72571,3206,,
72572,934,,
72573,2673,,
72574,4104,,
72575,3577,,
72576,4992,,
72577,2192,11500,
72578,3731,11086,
72579,663,,48615
72580,3198,1154,
72581,1274,,
72582,2252,11566,6124
72583,1995,7902,26393
72584,1713,,
72585,4766,17723,29823
72586,1232,2931,3352
72587,329,,5108
72588,1825,8471,28050
72589,546,8380,2264
72590,26,,
72591,1167,,19858
72592,4329,,48742
72593,3330,,
72594,2222,,20345
72595,3838,1665,42067
72596,2854,15661,
72597,3877,1059,18361
72598,3264,13451,48661
72599,4722,2101,
72600,1839,,
72601,2606,,33712
72602,3031,,13467
72603,2299,2736,
72604,3234,,11432
72605,4261,,22666
72606,4485,,36272
72607,1726,367,
72608,134,128,11733
72609,1970,,
72610,2378,,
72611,1008,9846,
72612,344,,750
72613,1957,11217,40368
72614,2936,,
72615,2503,3471,
72616,4425,,35471
72617,467,,
72618,315,7787,
72619,3831,15334,
72620,4531,1193,
72621,2692,,1157
72622,3416,,10632
72623,323,,22935
72624,4873,6081,
72625,250,,
72626,4510,18896,
72627,4189,,12560
72628,1087,,31890
72629,4722,,
72630,768,,35420
72631,2972,1890,38946
72632,642,15669,
72633,4989,18047,
72634,3781,2352,
72635,346,,
72636,213,,
72637,927,18930,
72638,402,,7502
72639,931,16329,1843
72640,3666,9546,49472
72641,1820,7594,42656
72642,1915,,
72643,2919,,
72644,2044,,1685
72645,2436,6830,16008
72646,2098,15563,40457
72647,2542,4812,
72648,3823,,
72649,1017,,
72650,3983,14347,
72651,1035,,9802
72652,987,13518,28474
72653,406,12292,
72654,1908,14900,7580
72655,161,4042,21699
72656,4753,14163,
72657,3832,16263,
72658,3360,,
72659,2293,,
72660,2196,,
72661,3315,,
72662,4639,,33920
72663,3723,,
72664,3816,,
72665,412,,36364
72666,2690,,20588
72667,713,15361,
72668,2430,9793,
72669,4047,,
72670,67,17669,
72671,713,14251,15179
72672,3320,,
72673,780,,
72674,1114,540,
72675,570,4565,22151
72676,1050,,4977
72677,4695,15573,
72678,3848,,26196
72679,2260,,
72680,3422,17012,
72681,2162,14192,
72682,1193,9683,
72683,2772,,26119
72684,3785,,33961
72685,4847,201,14182
72686,2365,,11243
72687,1981,,38104
72688,4819,17691,26511
72689,3017,,41906
72690,3878,,
72691,4423,13722,
72692,2965,17468,
72693,1212,,
72694,594,14709,
72695,2427,16596,2135
72696,3657,,3064
72697,487,,
72698,3319,,36456
72699,1443,,
72700,67,,668
72701,3960,,
72702,3140,17622,
72703,1142,,20033
72704,3052,,43807
72705,4936,,
72706,1951,,
72707,4402,18421,45721
72708,3290,,
72709,3591,18961,21531
72710,2272,,
72711,489,3817,
72712,1294,,
72713,4802,,
72714,1056,,
72715,1499,,5939
72716,2167,,
72717,3918,10027,
72718,1263,,11998
72719,4415,7590,
72720,4421,3629,
72721,3432,3676,3191
72722,2983,,
72723,1228,,19062
72724,612,9862,4662
72725,2601,15866,
72726,14,,
72727,4480,,36950
72728,4982,,30237
72729,2048,10303,
72730,1466,,1629
72731,1011,,
72732,4513,18647,
72733,4061,571,
72734,3596,,
72735,1408,15011,
72736,1398,17301,2448
72737,3755,,
72738,3983,,38860
72739,806,10308,
72740,1431,,16513
72741,2717,16641,21272
72742,3269,10231,
72743,499,,29239
72744,2595,12141,
72745,4927,9861,
72746,1739,6669,22453
72747,3102,19989,15472
72748,3624,1597,37457
72749,196,10422,
72750,1701,3569,23979
72751,2167,6709,17940
72752,4298,17659,
72753,3029,15375,
72754,272,,
72755,2098,6327,
72756,4644,,
72757,2892,9373,13203
72758,3463,,46261
72759,3420,,
72760,4864,,10568
72761,1427,2046,
72762,846,14633,21714
72763,4319,8502,
72764,3872,,4137
72765,491,,46461
72766,2234,,5793
72767,1595,,
72768,4764,6161,
72769,486,,
72770,2923,12926,40214
72771,2111,,30325
72772,1271,17876,
72773,732,,42628
72774,4938,19453,
72775,2608,2940,
72776,4467,,
72777,1509,,28220
72778,3298,,
72779,2033,18261,8074
72780,4912,10845,
72781,4979,11613,
72782,2057,,
72783,525,1127,
72784,1663,15661,
72785,2552,,
72786,4202,,15604
72787,210,,45947
72788,3952,,
72789,1214,19043,
72790,1413,,14864
72791,4665,5000,
72792,77,,
72793,1833,,43552
72794,4327,,
72795,4613,,33224
72796,3563,,9254
72797,3905,,17317
72798,1818,,
72799,2394,,44167
72800,3714,14229,
72801,4477,,45107
72802,2919,13631,
72803,2147,,
72804,1045,,
72805,2162,3564,
72806,4135,,28769
72807,3353,,
72808,1409,7078,38028
72809,3620,11339,37457
72810,2585,,28035
72811,3426,8095,
72812,2595,19963,28244
72813,1678,,
72814,4846,,39548
72815,3186,,
72816,4921,5656,36411
72817,3138,301,8880
72818,2737,,26509
72819,3984,18695,
72820,4420,,31477
72821,4212,997,
72822,446,,37380
72823,2791,4859,46160
72824,1265,11135,
72825,456,9918,39396
72826,3490,,42381
72827,4034,,22994
72828,3053,9074,31843
72829,2084,,26826
72830,3809,,
72831,1267,15336,
72832,3340,1238,10458
72833,640,4471,27153
72834,3480,9307,
72835,4048,19410,
72836,1909,,38043
72837,3672,7183,
72838,4781,2527,
72839,1230,,39422
72840,1610,,19979
72841,1250,6552,
72842,992,,
72843,3825,,
72844,4246,16294,
72845,4817,18108,39346
72846,4707,,43314
72847,3224,,45308
72848,2246,15056,
72849,1308,,
72850,65,19071,
72851,2493,10516,
72852,3034,,
72853,1966,,
72854,1679,739,
72855,129,15995,4237
72856,2644,1826,7772
72857,3890,,
72858,2702,,25849
72859,2261,12595,22089
72860,220,16628,36885
72861,1815,,30630
72862,3220,,38276
72863,3600,8043,
72864,3010,,7184
72865,485,15449,47712
72866,1928,,
72867,3530,12068,
72868,2003,9051,
72869,4297,,
72870,1463,262,
72871,3754,,
72872,3768,7743,46507
72873,3710,4832,
72874,3284,6248,43246
72875,90,,
72876,3430,14028,36342
72877,1932,,
72878,2413,9997,
72879,4773,5103,10839
72880,3614,17230,
72881,3641,,37508
72882,3606,,31716
72883,1575,18617,
72884,2916,9000,44813
72885,915,,
72886,3061,17178,
72887,620,,45484
72888,4544,19030,11642
72889,2943,,
72890,3425,15460,34892
72891,1082,1608,44550
72892,2242,13159,5072
72893,699,19269,
72894,2775,6926,5202
72895,1935,19393,
72896,362,,21293
72897,3505,13414,2324
72898,3625,7023,
72899,473,,20702
72900,878,,31505
72901,2539,9988,16512
72902,677,,
72903,3191,,
72904,3406,8457,31242
72905,1986,,
72906,1804,,5381
72907,2107,,
72908,583,16617,
72909,3448,,36777
72910,76,,
72911,212,,6446
72912,2997,8146,
72913,4154,7675,44398
72914,1765,11392,
72915,135,10288,
72916,354,13998,26304
72917,3659,,
72918,842,,9076
72919,2652,,
72920,1147,,
72921,2571,6118,
72922,4029,14514,
72923,1024,,
72924,2743,16781,
72925,3490,,
72926,2103,11416,
72927,4988,3882,
72928,2742,18221,
72929,2925,,
72930,3701,,
72931,1312,,
72932,1276,3937,
72933,1994,,23616
72934,1501,,
72935,2924,,25000
72936,3484,4085,
72937,868,,
72938,1602,,
72939,1551,,
72940,2443,13642,
72941,215,19263,49434
72942,1353,,
72943,2621,,
72944,3561,,
